word	zipf	dom_pos	all_pos
plunging	2.672	Verb	Verb|Adjective
plunk	2.195	Verb	Verb|Noun
plunked	1.769	Verb	Verb
plunking	1.593	Adjective	Adjective
plunks	1.769	Verb	Verb
pluperfect	1.593	Verb	Verb
plur	1.593	Verb	Verb
plural	2.991	Noun	Noun|Adjective
pluralise	1.769	Verb	Verb
pluralism	1.593	Noun	Noun
pluralist	1.769	Adjective	Adjective
pluralistic	1.593	Adjective	Adjective
plurality	1.593	Noun	Noun
pluribus	2.292	Name	Name|Noun
plus	4.672	Preposition	Preposition|Noun|Adverb|Conjunction
pluses	2.371	Noun	Noun
plush	2.754	Adjective	Adjective|Noun
plushy	1.769	Adjective	Adjective
plutarch	1.894	Name	Name
pluto	3.485	Name	Name
pluton	1.769	Noun	Noun
plutonian	1.769	Adjective	Adjective
plutonic	2.195	Adjective	Adjective
plutonium	3.296	Noun	Noun
plutons	1.593	Noun	Noun
pluviosity	1.991	Noun	Noun|Name
ply	2.522	Verb	Verb|Noun
plyer	1.593	Noun	Noun
plying	2.438	Verb	Verb
plymouth	3.206	Name	Name
plywood	2.672	Noun	Noun
pm	3.652	Adverb	Adverb|Name
pneumatic	2.654	Adjective	Adjective
pneumatics	1.769	Noun	Noun
pneumatograph	1.593	Noun	Noun
pneumococci	1.593	Noun	Noun
pneumoencephalogram	1.593	Noun	Noun
pneumograph	1.593	Noun	Noun
pneumonectomy	1.593	Noun	Noun
pneumonia	3.703	Noun	Noun
pneumonic	2.292	Adjective	Adjective|Name
pneumonitis	1.593	Noun	Noun
pneumoperitoneum	1.593	Noun	Noun
pneumothorax	2.754	Noun	Noun|Verb
po	3.419	Name	Name|Noun
poach	2.547	Verb	Verb
poached	3.091	Adjective	Adjective|Verb
poacher	2.723	Noun	Noun
poachers	3.189	Noun	Noun
poaches	1.769	Verb	Verb
poaching	2.973	Verb	Verb|Noun|Name|Adjective
pock	1.991	Noun	Noun|Verb
pocket	4.552	Noun	Noun|Verb
pocketbook	3.178	Noun	Noun
pocketbooks	2.137	Noun	Noun
pocketed	2.195	Verb	Verb
pocketful	2.634	Noun	Noun
pocketing	1.991	Verb	Verb
pocketknife	2.547	Noun	Noun
pocketknives	1.769	Noun	Noun
pockets	4.089	Noun	Noun|Verb
pockmark	1.593	Noun	Noun
pockmarks	1.769	Noun	Noun
pocks	1.593	Noun	Noun
poco	2.883	Name	Name|Noun
pocus	2.571	Noun	Noun|Name
pod	3.904	Noun	Noun|Verb|Name
podcast	1.769	Noun	Noun
podcasts	1.593	Noun	Noun
podesta	1.769	Name	Name
podge	1.894	Verb	Verb|Name
podgy	2.137	Adjective	Adjective|Name
podiatric	1.769	Adjective	Adjective
podiatrist	2.333	Noun	Noun
podium	3.111	Noun	Noun
podiums	1.593	Noun	Noun
pods	3.300	Noun	Noun
podunk	2.522	Name	Name|Noun|Verb
poe	3.535	Name	Name|Verb|Noun
poem	4.135	Noun	Noun
poems	3.679	Noun	Noun
poet	3.965	Noun	Noun|Name
poetess	2.333	Noun	Noun|Verb|Name
poetesses	1.593	Verb	Verb
poetic	3.432	Adjective	Adjective
poetical	1.769	Adjective	Adjective
poetically	2.070	Adverb	Adverb
poetry	4.126	Noun	Noun
poets	3.450	Noun	Noun
pogey	1.593	Noun	Noun
pogo	2.797	Noun	Noun|Name
pogrom	2.137	Noun	Noun
pogroms	1.991	Noun	Noun
poha	1.769	Name	Name
poi	2.547	Noun	Noun|Verb
poignance	1.593	Noun	Noun
poignancy	1.769	Noun	Noun
poignant	2.723	Adjective	Adjective
poignantly	1.593	Adverb	Adverb
poignard	1.894	Noun	Noun
poinsettia	1.894	Noun	Noun
poinsettias	1.894	Noun	Noun
point	5.373	Noun	Noun|Verb|Name|Adverb|Adjective
pointe	2.571	Name	Name
pointed	3.881	Verb	Verb|Adjective
pointedly	1.769	Adverb	Adverb
pointer	3.040	Noun	Noun
pointers	3.149	Noun	Noun
pointier	1.769	Noun	Noun
pointillism	2.070	Noun	Noun
pointing	3.921	Verb	Verb|Adjective|Noun
pointless	3.557	Adjective	Adjective
points	4.507	Noun	Noun|Verb
pointy	3.313	Adjective	Adjective|Noun|Name
pois	2.070	Noun	Noun
poise	3.048	Noun	Noun|Verb
poised	3.105	Verb	Verb|Adjective
poison	4.390	Noun	Noun|Verb|Name
poisoned	3.888	Verb	Verb|Adjective
poisoner	2.571	Noun	Noun
poisoners	1.894	Noun	Noun
poisoning	3.773	Noun	Noun|Verb
poisonings	2.333	Noun	Noun
poisonous	3.525	Adjective	Adjective
poisons	3.143	Noun	Noun|Verb
poke	3.768	Verb	Verb|Noun
poked	3.124	Verb	Verb|Adjective
poker	4.206	Noun	Noun
pokers	2.246	Noun	Noun
pokes	2.614	Verb	Verb|Noun
pokey	2.999	Noun	Noun|Name|Adjective
pokie	1.593	Name	Name
poking	3.575	Verb	Verb|Noun
poky	2.070	Adjective	Adjective
pol	3.098	Name	Name|Noun
polack	2.915	Adjective	Adjective|Verb|Noun
poland	3.456	Name	Name
polar	3.425	Adjective	Adjective
polaris	2.333	Name	Name
polarised	1.769	Verb	Verb
polarities	1.769	Noun	Noun
polarity	2.571	Noun	Noun
polarization	1.991	Noun	Noun
polarize	1.593	Verb	Verb
polarized	2.571	Verb	Verb|Adjective
polarizes	1.593	Verb	Verb
polarizing	1.769	Verb	Verb|Adjective
polaroid	3.161	Noun	Noun
polaroids	2.883	Noun	Noun
polars	1.769	Name	Name
pole	4.100	Noun	Noun
poleax	1.593	Noun	Noun
poleaxed	1.769	Verb	Verb
polecat	2.496	Noun	Noun
polecats	1.769	Noun	Noun
polemic	1.769	Noun	Noun
polemics	1.593	Noun	Noun
polenta	2.137	Noun	Noun
poles	3.337	Noun	Noun
polestar	1.894	Noun	Noun
police	5.373	Noun	Noun|Verb|Name
policed	1.991	Verb	Verb
policeman	4.069	Noun	Noun|Name
policemen	3.588	Noun	Noun|Name
polices	3.024	Verb	Verb
policewoman	2.672	Noun	Noun
policewomen	1.593	Noun	Noun
policies	3.490	Noun	Noun
policing	2.292	Verb	Verb|Noun
policy	4.431	Noun	Noun
policyholder	1.894	Noun	Noun
policyholders	1.593	Noun	Noun
poling	1.894	Noun	Noun|Verb
polio	2.955	Noun	Noun
polish	3.986	Noun	Noun|Adjective|Verb|Name
polished	3.305	Verb	Verb|Adjective
polisher	2.070	Noun	Noun
polishers	1.593	Noun	Noun
polishes	2.195	Verb	Verb|Noun
polishing	3.131	Verb	Verb|Noun|Adjective
politburo	2.246	Noun	Noun
polite	4.144	Adjective	Adjective
politely	3.236	Adverb	Adverb
politeness	2.769	Noun	Noun
politest	1.894	Adjective	Adjective
politic	2.571	Adjective	Adjective|Noun
political	4.339	Adjective	Adjective
politically	3.471	Adverb	Adverb
politician	3.517	Noun	Noun
politicians	3.736	Noun	Noun
politicize	2.070	Verb	Verb
politicized	1.894	Adjective	Adjective|Verb
politicizes	1.894	Verb	Verb
politick	1.769	Verb	Verb
politicked	1.593	Verb	Verb
politicking	1.593	Noun	Noun
politicly	1.593	Adverb	Adverb
politico	1.894	Noun	Noun
politicos	1.894	Noun	Noun
politics	4.219	Noun	Noun
polje	1.894	Name	Name
polk	3.329	Name	Name|Noun
polka	3.389	Noun	Noun|Name
polkas	2.371	Noun	Noun|Name
poll	3.399	Noun	Noun|Verb
pollack	2.973	Name	Name|Verb|Noun
pollard	2.883	Name	Name|Noun
polled	2.438	Verb	Verb
pollen	3.091	Noun	Noun
pollens	1.593	Noun	Noun
pollinate	2.195	Verb	Verb
pollinated	1.593	Verb	Verb
pollinates	1.593	Verb	Verb
pollinating	1.894	Adjective	Adjective|Verb
pollination	1.593	Noun	Noun
polling	2.614	Noun	Noun|Verb
polliwog	1.593	Noun	Noun
polliwogs	1.593	Noun	Noun
pollock	3.300	Name	Name|Noun
pollocks	1.593	Name	Name
polloi	2.246	Noun	Noun
polls	3.341	Noun	Noun
pollsters	1.593	Noun	Noun
pollutant	1.593	Noun	Noun
pollutants	2.246	Noun	Noun
pollute	2.672	Verb	Verb
polluted	2.999	Verb	Verb|Adjective
polluter	1.769	Noun	Noun
polluters	1.769	Noun	Noun
pollutes	2.371	Verb	Verb
polluting	2.672	Verb	Verb|Adjective
pollution	3.283	Noun	Noun
pollux	2.783	Verb	Verb|Name|Noun
polly	3.821	Name	Name|Adverb|Adjective
pollyanna	2.371	Name	Name|Noun
pollywog	1.991	Noun	Noun
pollywogs	1.593	Noun	Noun
polo	3.545	Noun	Noun|Name
polonaise	1.894	Verb	Verb|Noun
polonaises	1.593	Noun	Noun
polonium	1.593	Noun	Noun
polonius	2.571	Name	Name
pols	1.593	Name	Name
polt	1.593	Noun	Noun
poltergeist	2.810	Noun	Noun|Adjective
poltergeists	2.333	Noun	Noun
poltroon	1.894	Noun	Noun
poltroons	1.593	Noun	Noun
poly	2.593	Noun	Noun
polyantha	1.593	Noun	Noun
polycarbonate	1.894	Adjective	Adjective|Verb
polychromatic	1.593	Adjective	Adjective
polycyclic	1.991	Adjective	Adjective
polycystic	1.894	Adjective	Adjective
polydactylism	1.593	Noun	Noun
polydactyly	1.593	#N/A	#N/A
polyester	3.098	Noun	Noun
polyethylene	2.137	Noun	Noun|Name
polygamist	1.769	Noun	Noun
polygamists	1.593	Noun	Noun
polygamous	1.769	Adjective	Adjective
polygamy	2.593	Noun	Noun|Name
polygenic	1.593	Adjective	Adjective
polyglot	1.593	Noun	Noun
polygon	1.894	Name	Name|Noun
polygonal	1.769	Adjective	Adjective
polygraph	3.206	Noun	Noun|Name|Verb
polygraphed	1.593	Verb	Verb
polygraphist	1.593	Noun	Noun
polygraphs	2.070	Noun	Noun
polymer	2.810	Noun	Noun
polymerization	1.593	Noun	Noun
polymers	2.195	Noun	Noun
polymorph	1.593	Noun	Noun
polymorphic	1.894	Adjective	Adjective
polymorphous	1.593	Adjective	Adjective
polymorphously	1.991	Adverb	Adverb
polynesia	1.593	Noun	Noun
polynesian	2.634	Adjective	Adjective|Name
polynesians	1.593	Noun	Noun
polynomial	1.894	Noun	Noun
polyp	2.438	Noun	Noun
polyphonic	2.292	Adjective	Adjective|Name
polyps	2.195	Noun	Noun
polys	1.593	Noun	Noun
polysorbate	1.894	Verb	Verb|Noun
polystyrene	1.593	Noun	Noun
polysyllabic	2.070	Adjective	Adjective
polytechnic	2.246	Noun	Noun
polytheism	1.593	Noun	Noun
polytheist	1.593	Noun	Noun
polythene	2.195	Noun	Noun
polyunsaturated	1.593	Adjective	Adjective
polyunsaturates	1.593	#N/A	#N/A
polyurethane	2.406	Noun	Noun
polyvinyl	2.137	Noun	Noun
pom	2.925	Name	Name|Noun|Verb
pomade	2.137	Adjective	Adjective
pomaded	1.593	Adjective	Adjective
pomander	1.593	Name	Name
pome	1.593	Noun	Noun
pomegranate	2.438	Noun	Noun
pomegranates	2.070	Noun	Noun
pomeranian	2.333	Noun	Noun
pomeroy	2.137	Name	Name
pomes	1.593	Noun	Noun
pomfret	2.292	Noun	Noun|Verb|Name
pomme	1.991	Noun	Noun|Name
pommel	2.333	Noun	Noun|Verb
pommery	1.991	Noun	Noun|Name
pommy	1.769	Adjective	Adjective
pomona	2.754	Name	Name
pomp	2.614	Noun	Noun
pompadour	2.547	Name	Name|Noun|Verb
pompano	2.137	Noun	Noun|Name
pompeii	2.547	Name	Name|Noun
pompey	2.860	Name	Name
pompom	2.195	Noun	Noun
pompoms	2.522	Noun	Noun
pompon	1.593	Noun	Noun
pompons	1.991	Noun	Noun
pompoon	2.371	Noun	Noun|Name
pomposity	1.991	Noun	Noun
pomposo	1.894	Name	Name
pompous	3.382	Adjective	Adjective
pompously	1.593	Adverb	Adverb
pomps	1.894	Noun	Noun
poms	1.769	Noun	Noun
pon	2.547	Noun	Noun|Name
ponce	2.707	Noun	Noun|Verb
ponces	1.593	Noun	Noun
poncey	2.070	Noun	Noun|Adjective
poncho	2.945	Noun	Noun
ponchos	2.195	Noun	Noun
pond	3.802	Noun	Noun|Name
ponder	3.048	Verb	Verb
pondered	2.672	Verb	Verb
ponderer	1.593	Noun	Noun
pondering	2.769	Verb	Verb
ponderosa	2.333	Name	Name|Noun
ponderous	2.371	Adjective	Adjective
ponders	2.137	Verb	Verb
ponds	2.634	Noun	Noun
pone	2.070	Noun	Noun
pong	3.211	Noun	Noun|Verb
pongo	3.409	Noun	Noun|Name
pongs	1.593	Verb	Verb
poniards	1.593	Noun	Noun
ponied	1.894	Verb	Verb
ponies	3.447	Noun	Noun
pons	1.991	Noun	Noun|Name
pont	2.292	Name	Name
pontiac	2.945	Name	Name|Noun|Adjective
pontiacs	1.593	Noun	Noun
pontifex	1.769	Noun	Noun
pontiff	1.894	Noun	Noun|Name
pontiffs	1.593	Verb	Verb
pontificate	1.769	Verb	Verb|Noun
pontificating	1.991	Verb	Verb|Adjective
pontile	1.593	Name	Name
pontius	2.522	Name	Name|Noun
ponton	3.032	Name	Name|Noun
pontoon	2.468	Noun	Noun
pontoons	2.137	Noun	Noun
pontus	1.593	Adjective	Adjective
pony	3.909	Noun	Noun|Name
ponytail	3.008	Noun	Noun|Verb
ponytails	1.991	Noun	Noun
poo	3.305	Noun	Noun|Interjection|Verb
pooch	3.118	Noun	Noun|Name
pooches	2.137	Noun	Noun
poodle	3.456	Noun	Noun
poodles	2.894	Noun	Noun
pooed	1.769	Verb	Verb
poof	3.337	Noun	Noun|Unclassified
poofs	2.246	Noun	Noun
poofter	1.991	Noun	Noun
poofters	1.894	Noun	Noun
pooh	3.679	Name	Name|Noun
pook	1.894	Verb	Verb|Name
pooka	2.690	Noun	Noun|Name
pool	4.672	Noun	Noun|Verb
pooled	2.468	Verb	Verb
pooler	1.894	Name	Name
pooling	2.690	Verb	Verb|Noun
poolroom	2.571	Noun	Noun
poolrooms	1.991	Noun	Noun
pools	3.367	Noun	Noun
poolside	2.406	Noun	Noun
poon	2.810	Name	Name|Noun
poop	3.748	Noun	Noun|Verb|Name
pooped	3.105	Verb	Verb|Adjective|Name
pooping	2.292	Verb	Verb
poops	2.547	Verb	Verb|Noun
poopsie	2.614	Noun	Noun|Name
poor	5.110	Adjective	Adjective|Noun
poorboys	1.593	Noun	Noun
poorer	3.173	Adjective	Adjective
poorest	2.823	Adjective	Adjective
poorhouse	2.438	Noun	Noun
poorhouses	1.769	Noun	Noun
poorly	3.419	Adverb	Adverb|Adjective
poot	2.406	Name	Name|Verb|Noun
pooty	1.894	Noun	Noun
pop	4.829	Interjection	Interjection|Verb|Noun|Adjective|Name
popcorn	3.960	Noun	Noun|Verb|Name
popcorns	1.593	Noun	Noun
pope	4.030	Noun	Noun|Name
popery	1.769	Noun	Noun
popes	2.496	Noun	Noun|Name
popeye	3.200	Name	Name|Verb|Noun
popgun	2.371	Noun	Noun|Verb
popguns	1.593	Noun	Noun
popinjay	2.333	Noun	Noun
popinjays	1.769	Noun	Noun
popjoy	1.593	Name	Name
poplar	2.438	Noun	Noun|Name
poplars	1.593	Noun	Noun
poplin	1.894	Noun	Noun|Name
popliteal	2.246	Adjective	Adjective
popover	1.769	Noun	Noun
popovers	2.195	Noun	Noun
poppa	2.955	Name	Name|Noun
poppadoms	1.593	Noun	Noun
popped	3.899	Verb	Verb|Adjective
popper	2.614	Noun	Noun|Name
poppers	2.723	Noun	Noun
poppet	2.547	Noun	Noun
poppets	2.070	Noun	Noun
poppies	2.547	Noun	Noun
poppin	2.973	Noun	Noun|Name
popping	3.733	Verb	Verb|Adjective|Noun
poppy	3.599	Name	Name|Noun|Adjective
poppycock	2.654	Noun	Noun
pops	4.069	Verb	Verb|Noun
popsicle	3.211	Noun	Noun|Name
popsy	2.070	Noun	Noun|Name|Adjective
populace	2.522	Noun	Noun
popular	4.363	Adjective	Adjective
popularised	1.769	Verb	Verb
popularity	3.468	Noun	Noun|Name
popularize	1.593	Verb	Verb
popularized	1.769	Verb	Verb
popularly	1.894	Adverb	Adverb
populate	2.406	Verb	Verb|Noun
populated	3.048	Verb	Verb|Adjective
populating	1.769	Verb	Verb
population	3.959	Noun	Noun|Name
populations	2.593	Noun	Noun
populi	1.593	Noun	Noun
populist	1.991	Adjective	Adjective|Noun
populous	1.769	Adjective	Adjective
por	3.545	Unclassified	Unclassified
porc	1.769	Noun	Noun
porcelain	3.200	Noun	Noun
porch	3.984	Noun	Noun
porches	2.292	Noun	Noun
porcine	2.070	Adjective	Adjective
porcupine	2.823	Noun	Noun|Verb
porcupines	2.468	Noun	Noun|Verb
pore	2.690	Noun	Noun
pored	1.894	Verb	Verb
pores	3.241	Noun	Noun|Verb
porgies	1.593	Noun	Noun
porgy	2.137	Name	Name
porifera	1.894	Noun	Noun|Name
poring	2.292	Verb	Verb
pork	4.023	Noun	Noun|Name
porkchop	1.894	Verb	Verb|Name
porker	2.797	Noun	Noun|Name
porkers	1.769	Noun	Noun
porkin	1.593	Noun	Noun
porkpie	1.991	Noun	Noun
porkpies	1.593	Noun	Noun
porky	2.783	Adjective	Adjective|Name
porn	4.065	Noun	Noun|Verb|Name
porno	3.655	Noun	Noun|Name
pornographer	2.593	Noun	Noun
pornographers	2.292	Noun	Noun
pornographic	3.189	Adjective	Adjective
pornographies	1.593	Noun	Noun
pornography	3.429	Noun	Noun|Name
pornos	2.769	Noun	Noun
porosity	1.593	Noun	Noun
porous	2.496	Adjective	Adjective
porousness	1.593	Noun	Noun
porphyria	2.371	Noun	Noun|Name
porphyry	1.593	Adjective	Adjective
porpoise	2.571	Noun	Noun
porpoises	2.195	Noun	Noun
porr	1.593	Noun	Noun
porridge	2.925	Noun	Noun
porridges	1.593	Noun	Noun
porringer	1.593	Noun	Noun
port	4.162	Noun	Noun|Name|Verb
porta	2.137	Name	Name|Noun
portability	1.593	Noun	Noun
portable	3.604	Adjective	Adjective|Noun
portables	2.292	Noun	Noun
portage	2.137	Noun	Noun|Name
portages	1.593	Noun	Noun
portaging	1.593	Verb	Verb
portal	3.640	Noun	Noun
portals	3.091	Noun	Noun
portas	2.070	Noun	Noun|Name
portative	1.593	Adjective	Adjective
portcullis	1.991	Noun	Noun
portcullises	1.593	Noun	Noun
porte	2.246	Noun	Noun|Name
portend	1.894	Verb	Verb
portends	1.593	Verb	Verb
portent	2.137	Noun	Noun
portentous	1.991	Adjective	Adjective
portentously	1.593	Adverb	Adverb
portents	2.137	Noun	Noun
porter	4.193	Name	Name|Noun
porterage	1.593	Noun	Noun
porterhouse	2.836	Noun	Noun|Name
porterhouses	1.593	Noun	Noun
porters	2.925	Noun	Noun
portfolio	3.313	Noun	Noun
portfolios	2.371	Noun	Noun
porthole	2.754	Noun	Noun|Name
portholes	2.070	Noun	Noun
portia	3.184	Name	Name|Noun
portico	2.522	Noun	Noun
porticoes	1.593	Noun	Noun
porting	1.593	Verb	Verb
portion	3.638	Noun	Noun
portioned	1.593	Verb	Verb
portions	2.999	Noun	Noun
portland	3.552	Name	Name|Noun
portly	2.246	Adjective	Adjective
portman	3.040	Name	Name
portmanteau	1.769	Noun	Noun
portmanteaus	1.593	Noun	Noun
portmanteaux	1.593	Noun	Noun
porto	2.246	Name	Name
portrait	3.736	Noun	Noun
portraitist	1.593	Noun	Noun
portraits	3.131	Noun	Noun
portraiture	2.070	Noun	Noun|Name
portray	2.935	Verb	Verb
portrayal	2.571	Noun	Noun
portrayals	1.769	Noun	Noun
portrayed	2.783	Verb	Verb
portrayer	1.593	Noun	Noun
portraying	2.547	Verb	Verb
portrays	2.137	Verb	Verb
portress	1.593	Noun	Noun
ports	3.274	Noun	Noun|Verb
portside	2.593	Noun	Noun
portugal	3.131	Name	Name|Adjective
portugese	1.593	Noun	Noun
portuguese	3.389	Adjective	Adjective|Noun
pos	2.522	Noun	Noun|Verb|Name
posable	1.593	Adjective	Adjective
posada	1.991	Noun	Noun|Name
posadas	1.593	Name	Name
pose	3.833	Verb	Verb|Noun
posed	3.345	Verb	Verb|Adjective
poseidon	2.769	Name	Name
poser	2.547	Noun	Noun
posers	2.547	Noun	Noun|Name
poses	3.256	Verb	Verb|Noun
poseur	2.070	Noun	Noun
poseurs	2.070	Noun	Noun
posey	2.754	Name	Name|Noun
posh	3.111	Adjective	Adjective
posher	1.593	Adjective	Adjective
poshly	1.593	Adverb	Adverb
posho	1.593	Noun	Noun
posies	2.496	Noun	Noun|Name
posing	3.512	Verb	Verb|Noun|Adjective
posit	2.137	Verb	Verb
posited	1.769	Verb	Verb
position	4.857	Noun	Noun|Verb
positional	2.195	Adjective	Adjective
positioned	2.810	Verb	Verb|Adjective
positioning	2.935	Noun	Noun|Verb
positions	3.982	Noun	Noun|Verb
positive	4.500	Adjective	Adjective|Noun
positively	3.785	Adverb	Adverb
positives	2.292	Noun	Noun
positivity	2.406	Noun	Noun|Name
positron	1.769	Noun	Noun
positrons	1.593	Noun	Noun
posits	1.769	Verb	Verb
poss	2.195	Verb	Verb|Noun
posse	3.638	Noun	Noun
posses	2.371	Noun	Noun|Name
possess	3.741	Verb	Verb
possessed	3.825	Verb	Verb|Adjective
possesses	3.131	Verb	Verb
possessing	2.860	Verb	Verb
possession	4.125	Noun	Noun|Preposition
possessions	3.527	Noun	Noun
possessive	3.111	Adjective	Adjective|Noun
possessiveness	1.894	Noun	Noun
possessor	2.333	Noun	Noun
possessors	1.593	Noun	Noun
possessory	1.769	Adjective	Adjective
posset	1.593	Noun	Noun
possets	1.593	Noun	Noun
possibilities	3.880	Noun	Noun|Name
possibility	4.307	Noun	Noun
possible	5.057	Adjective	Adjective|Noun
possibles	2.406	Noun	Noun|Verb
possibly	4.689	Adverb	Adverb
possie	1.894	Noun	Noun
possum	3.317	Noun	Noun|Name
possums	2.195	Noun	Noun
possy	1.593	Noun	Noun
post	4.511	Noun	Noun|Preposition|Name|Verb|Adjective|Adverb
postage	2.982	Noun	Noun
postal	3.279	Adjective	Adjective
postboxes	1.593	Noun	Noun
postcard	3.618	Noun	Noun
postcards	3.321	Noun	Noun
postcentral	1.593	Adjective	Adjective
postcoital	1.769	Adjective	Adjective
postdate	1.593	Verb	Verb
postdated	1.769	Verb	Verb
postdates	1.593	Verb	Verb
postdoctoral	1.894	Noun	Noun|Adjective
postdoctorate	1.769	Adjective	Adjective
posted	3.858	Verb	Verb|Adjective
poster	3.778	Noun	Noun
posterior	2.797	Adjective	Adjective|Noun
posteriori	1.769	Adverb	Adverb|Adjective
posteriorly	1.894	Adverb	Adverb
posteriors	1.593	Noun	Noun
posterity	2.823	Noun	Noun
posters	3.482	Noun	Noun
postgraduate	2.406	Noun	Noun
posthaste	2.406	Verb	Verb|Noun
posthole	1.991	Noun	Noun
posthumous	2.438	Adjective	Adjective
posthumously	2.333	Adverb	Adverb
posthypnotic	2.137	Adjective	Adjective
posting	3.024	Verb	Verb|Noun
postings	2.438	Noun	Noun
postman	3.402	Noun	Noun|Name
postmark	2.593	Noun	Noun|Verb
postmarked	2.406	Verb	Verb|Name
postmarks	2.070	Noun	Noun
postmaster	2.547	Noun	Noun
postmasters	1.593	Noun	Noun
postmen	2.070	Noun	Noun
postmeridian	1.769	Noun	Noun
postmistress	1.593	Noun	Noun
postmodern	2.468	Adjective	Adjective
postmodernism	1.593	Noun	Noun
postmodernist	1.769	Adjective	Adjective
postmodernists	1.769	Noun	Noun
postmortem	3.124	Noun	Noun
postmortems	1.769	Noun	Noun
postnasal	1.769	Noun	Noun|Adjective
postnatal	1.894	Adjective	Adjective
postoperative	2.137	Adjective	Adjective
postoperatively	1.593	Adverb	Adverb
postpartum	2.593	Noun	Noun|Name
postpone	3.593	Verb	Verb
postponed	3.305	Verb	Verb|Adjective
postponement	2.723	Noun	Noun
postpones	1.769	Verb	Verb
postponing	2.883	Verb	Verb|Adjective
postprandial	1.894	Adjective	Adjective
postpubescent	1.593	Adjective	Adjective
postreduction	1.593	Noun	Noun
postrider	1.769	Noun	Noun
posts	3.444	Noun	Noun|Verb
postscript	2.522	Noun	Noun|Name
postscriptum	1.593	Noun	Noun
posttraumatic	2.246	Adjective	Adjective
postulant	1.593	Noun	Noun
postulants	1.894	Noun	Noun
postulate	1.894	Verb	Verb
postulated	2.070	Verb	Verb|Adjective
postulates	1.593	Verb	Verb
postulating	1.894	Verb	Verb|Noun
postural	2.137	Adjective	Adjective
posture	3.241	Noun	Noun
postured	1.593	Verb	Verb
postures	2.195	Noun	Noun
posturing	2.547	Verb	Verb|Noun|Adjective
postwar	2.496	Adjective	Adjective
postward	1.593	Adverb	Adverb
posy	2.292	Noun	Noun
pot	4.353	Noun	Noun|Verb|Name
potable	2.137	Adjective	Adjective
potables	1.769	Noun	Noun|Name
potage	1.991	Noun	Noun|Verb
potash	2.137	Noun	Noun|Verb
potass	1.593	Noun	Noun
potassium	3.221	Noun	Noun
potations	1.769	Noun	Noun
potato	4.053	Noun	Noun|Name
potatoes	4.045	Noun	Noun
potbellied	2.246	Adjective	Adjective|Verb
potbellies	1.593	Noun	Noun
potbelly	2.070	Adverb	Adverb
potboiler	1.593	Noun	Noun
potch	1.593	Noun	Noun
potencies	1.593	Noun	Noun
potency	2.690	Noun	Noun
potent	3.178	Adjective	Adjective
potentate	2.406	Noun	Noun|Verb
potentates	1.593	Noun	Noun
potential	4.275	Adjective	Adjective|Noun
potentialities	2.195	Noun	Noun
potentiality	1.769	Noun	Noun
potentially	3.527	Adverb	Adverb
potentials	2.707	Noun	Noun
potentiate	1.593	Verb	Verb
potestas	1.593	Noun	Noun
potful	1.769	Adjective	Adjective
pothead	2.634	Noun	Noun|Name
potheads	2.406	Noun	Noun
potholders	2.406	Noun	Noun|Verb
pothole	2.707	Noun	Noun
potholers	1.593	Noun	Noun
potholes	2.690	Noun	Noun
potholing	1.593	Verb	Verb
pothouse	1.593	Noun	Noun
potion	3.873	Noun	Noun
potions	3.063	Noun	Noun
potlatch	1.593	Noun	Noun
potluck	2.654	Noun	Noun|Verb
potlucks	1.991	Noun	Noun
potmaker	1.593	Noun	Noun
potman	1.593	Name	Name
potomac	2.634	Name	Name|Adjective
potpie	2.333	Noun	Noun|Name
potpourri	2.690	Noun	Noun
potrero	1.894	Name	Name
pots	3.552	Noun	Noun|Name
potshot	2.195	Noun	Noun
potshots	2.195	Noun	Noun
potsie	2.292	Name	Name|Noun
potsy	1.894	Noun	Noun|Name
pottage	1.593	Noun	Noun
potted	2.690	Adjective	Adjective
potter	4.309	Name	Name|Noun|Verb
potters	2.654	Name	Name|Noun
pottery	3.270	Noun	Noun
potti	1.769	Name	Name
potties	1.894	Noun	Noun
potting	2.333	Verb	Verb
potto	1.593	Noun	Noun
potty	3.231	Noun	Noun|Adjective|Name
potus	1.894	Name	Name
pouch	3.236	Noun	Noun|Verb
pouched	1.769	Verb	Verb|Adjective
pouches	2.246	Noun	Noun
pouff	1.593	Verb	Verb
poulard	1.593	Noun	Noun
poulet	2.292	Noun	Noun|Name
poulterers	1.769	Noun	Noun
poultice	2.496	Noun	Noun
poultry	3.008	Noun	Noun
pounce	3.048	Verb	Verb|Noun
pounced	2.292	Verb	Verb
pounces	1.991	Verb	Verb
pouncing	2.137	Verb	Verb|Name
pouncy	1.991	Noun	Noun
pound	4.142	Noun	Noun|Verb|Name
poundage	1.991	Noun	Noun
poundcake	1.894	Verb	Verb|Noun|Name
pounded	2.945	Verb	Verb|Adjective
pounder	2.406	Noun	Noun
pounders	1.769	Noun	Noun
pounding	3.785	Noun	Noun|Verb
pounds	4.495	Noun	Noun|Verb
poundstone	1.593	Name	Name
pour	4.179	Verb	Verb|Unclassified
poured	3.640	Verb	Verb|Adjective
pourer	1.991	Noun	Noun
pouring	3.773	Verb	Verb|Adjective
